Eigvals	19
1.07941988943	0.347585576914	0.258537694976	0.223414051249	0.219772194566	0.187895827782	0.173517118419	0.172586239633	0.156436570645	0.15532513505	0.145687646853	0.138863642266	0.131619287664	0.121557586575	0.11609336634	0.104178246398	0.0911747588812	0.0714419634671	0.0

Proportion explained	19
0.277122026598	0.0892364689904	0.0663749952036	0.0573576189016	0.0564226364034	0.0482389412073	0.0445474610729	0.0443084743558	0.0401623315594	0.0398769900648	0.0374027348777	0.0356507920062	0.0337909316791	0.0312077673109	0.029804925099	0.0267459281155	0.0234075119452	0.0183414646089	0.0

Species	0	0

Site	19	19
x3125.50	0.268722001802	0.165953328634	-0.205601037956	0.202270365594	-0.0530069854802	0.00518515735419	-0.0256455687155	0.0433006758544	0.105442674893	-0.228208210675	-0.0372686558694	-0.0195322532538	0.00257740583381	-0.00565016438514	-0.0153645848947	-0.000812486975835	-0.021093570953	-0.00905418852879	-0.0
x125.45	0.142445891599	-0.051828661488	-0.276676094771	0.0741425297213	0.09535079808	-0.15202017454	-0.00925021072838	-0.0277877897702	-0.156438064026	0.119941579099	0.067644192102	0.0577308917922	0.0560129817307	0.101025321447	0.0326711057341	-0.0287809030679	0.0101447767607	0.00447179983433	-0.0
x625.55	0.148100226025	-0.180043948545	0.120095678422	0.122587597862	0.0537879557395	0.11621766388	0.16999876997	0.0499398529605	-0.119648239095	-0.0411480882388	-0.0210991033916	-0.0952190282679	0.150609225967	0.0084792935722	-0.0856933878217	0.0476863084235	0.0233809571471	0.0266220661982	-0.0
x15625.45	0.321578039575	0.316319940738	0.0426118454871	-0.122727380172	0.264101041881	0.1173068531	0.0703640432659	-0.0572241294594	-0.00720959710366	0.0408018463125	-0.0129201197816	-0.00959468013221	-0.0559900496015	0.00922094241897	-0.00608472682598	-0.0214106315826	-0.0279441761662	-0.00586562999342	-0.0
x15625.50	0.263423060572	0.107781939276	0.252786903127	-0.0583294225363	-0.0274727679504	-0.243198682235	-0.110730562813	-0.039544836425	-0.0029566025308	-0.0618423412241	0.0238582061699	-0.0047206542543	0.13805615567	-0.0151142724798	0.0284247200594	-0.00145573677225	0.0247825893548	-0.00360161145897	-0.0
x125.55	0.131399415129	-0.168783594063	0.0171220061593	0.0634519648753	0.0863062513957	0.06172980032	0.0291133485769	-0.00276639426337	0.229995036727	0.0821715879536	0.0891516421087	0.114074035818	0.0543557792567	-0.060983436148	0.127183794634	0.0648004338911	0.0279948327488	5.38556570943e-05	-0.0
x625.50	0.183335644052	-0.135520098606	0.0531954190695	0.0928614002767	0.0124996426119	-0.0952630895987	-0.0543934116537	0.0469472216523	0.0938914220192	0.140501059448	0.0191309298163	-0.157981950994	-0.129360825221	-0.0321404990099	-0.115130497045	-0.0652350027165	-0.0803141294412	-0.0237834015736	-0.0
x3125.45	0.276142806314	0.14362660103	0.00830302425472	-0.0676674175016	-0.30287205626	0.0983400706702	0.0429611862489	0.120484660848	-0.00301110664786	0.125196935471	0.0438659441566	-0.00780099335737	-0.0169962150998	0.0822769120674	0.0297840804187	-0.00550494505255	0.0663001202278	0.0176454654095	-0.0
1.45	-0.349232915278	0.0677346608547	-0.0194267558082	-0.0138089057338	0.0431915203394	0.0642725482484	-0.13992608379	0.151311227271	0.0395526131458	0.0860119573305	-0.16273954712	0.0552032561908	0.142091109131	-0.00500183196112	-0.030909075618	-0.0689074081252	-0.0589954966613	0.0506788098032	-0.0
x125.50	0.150749285072	-0.138508475193	0.157312035692	0.0948633758853	-0.0142039058392	0.02882236715	-0.0240005224939	0.025348079323	-0.125091570424	-0.0612873013125	-0.109819540748	0.175550872815	-0.15850761376	0.00584784060491	0.0757088508295	-0.0716681963928	-0.0185649688592	-0.00369942028625	-0.0
