Eigvals	30
0.940792984516	0.661930721415	0.459442789396	0.403806947909	0.365028313798	0.337875215723	0.291072614484	0.273348731184	0.256054908941	0.248298484579	0.203719442711	0.195163185239	0.191949583715	0.173097205849	0.170282148742	0.164937522339	0.156012805488	0.14480151196	0.1432235887	0.136483565501	0.134763131611	0.123362547472	0.115198668049	0.107655154652	0.102912232485	0.0976862974886	0.0848644640107	0.0828064354557	0.0783742952638	0.0

Proportion explained	30
0.137443458783	0.0967035780698	0.067121467875	0.0589934496903	0.0533281548945	0.049361271874	0.0425237300341	0.039934391185	0.0374078813324	0.0362747204673	0.029762025534	0.0285120144896	0.0280425291556	0.0252883249227	0.0248770642184	0.024096250638	0.0227924101833	0.0211545164221	0.0209239925618	0.0199393209965	0.019687977302	0.0180224294695	0.0168297421902	0.0157276861698	0.0150347774873	0.0142713039143	0.0123981212162	0.0120974572364	0.0114499516875	0.0

Species	0	0

Site	30	30
HAPLMIC5	-0.0179514382552	0.200467413223	-0.0742546919176	0.039597606086	-0.0026171638024	0.153604076394	-0.0235458134326	-0.0404727058615	0.0967260581316	-0.0805778424376	-0.0190983691493	-0.0348620454658	-0.0610199545548	0.0418207149336	0.0112372068719	0.0510299312495	0.071116222702	-0.10088968163	-0.00949841296501	-0.003544807802	-0.0137637386489	-0.104880517528	0.0795377584715	0.11769110413	-0.0322168054236	-0.043308161874	-0.108791737948	0.0942774986816	0.0570787380305	-0.0
FOOD	-0.405916188087	-0.265090618255	0.361908644626	-0.303900950359	0.095399113496	0.137109058067	-0.0578956627975	0.0144739284448	0.0401604612804	-0.099014061284	0.00255971744826	0.00798564404113	-0.0118348188846	0.0181273211887	0.0351004493899	-0.0312354667683	-0.0292157041509	-0.0151958185406	-0.00896770537464	-0.0177684913838	-0.00374720832619	-0.0176151838547	-0.000782576105407	0.000592899201385	-0.0097954923146	-0.00140600663366	-0.00100133487109	-0.0098540597482	0.0128112697611	-0.0
TREMBEN1	-0.251655592592	-0.0624630860536	0.0274843785458	0.208567819085	-0.0118830351748	-0.0764131031215	-0.204618805549	0.00391015367197	-0.192788023474	0.0730219678085	0.11663612742	0.195451038766	-0.0272929898961	0.134517177984	0.0134976169892	0.0727838417227	0.00959202788141	-0.0273486184306	0.00327940928074	-0.00561612610502	-0.00928511886527	-0.0253030896693	0.0495855668698	0.011509115852	0.0232447974202	0.0154168126113	0.0180426262441	-0.00763062190898	0.0199551986864	-0.0
CYPRCOL5	-0.429599504724	-0.114653550892	-0.219701606278	-0.0670277045577	-0.0152552728806	-0.151938112343	0.159658584357	-0.0757050500325	0.0537845243646	0.0839782981627	-0.0746030207594	-0.0220529904049	0.102819682753	0.0576280423511	-0.17395236098	-0.000197487942796	-0.0803684094925	-0.00190053601475	-0.0162053179111	-0.0619767916678	0.0312330580112	-0.0285247647577	0.0300520059259	0.0442793553265	0.0419700875546	0.0159169999967	0.00125737665214	0.0176597803222	0.00733654290914	-0.0
CHALBRI1	0.121074588227	0.0434994450494	0.0237873335118	-0.0452742127793	-0.0315473911414	-0.147349558849	-0.0433661322046	0.153128839541	0.183798894031	0.0222282369391	-0.00923609381011	0.0756739823539	-6.09646659263e-05	0.0288405267611	-0.0307100542183	-0.0512016123077	0.0711512101836	-0.054361973038	-0.0402705412069	-0.0494847353017	-0.205140150387	-0.0335093490244	-0.0478404555218	0.0449121448693	-0.0401206687238	0.0793318581247	0.0536958581555	0.00175658916914	-0.0535501285913	-0.0
CYPRCOL1	-0.148668869979	0.000507492307939	-0.253875736689	-0.0652273844524	-0.0141902833403	-0.0426487656303	0.0255158107957	0.121705789336	0.0437846585003	-0.170868388216	0.0486163511395	-0.0115809332141	0.0109903940318	0.0971133918279	0.116802733676	-0.00163770022896	0.0729749783125	0.212096812396	-0.0379711451968	0.0473993533172	-0.00924881540002	-0.0162422292368	0.0440490915187	-0.0791767783165	-0.0170158540305	-0.0107870654174	-0.0181264151355	-0.00453212039591	-0.00251060843995	-0.0
CYPRCOL4	0.228026016437	-0.153015739784	-0.0409010387234	0.00324828353415	0.0262381077081	-0.0547282959246	0.0347364512817	0.0289258692861	0.105567807393	0.0114092902999	0.0811870695967	0.0708756786248	0.00423765614877	0.0443845425753	0.0197909760451	-0.0391859388154	-0.0256200768479	-0.0146297676218	-0.0414030206559	-0.0484285812839	0.11631379632	0.146893260717	-0.00416490735698	0.0840573055134	-0.135950534176	-0.0322612044052	0.00404072236613	-0.0470276059755	0.103280605474	-0.0
HAPLMIC1	-0.00915289684974	0.138091997669	-0.143313863407	-0.0355139312463	0.0604810074546	0.147715335343	-0.0794925970846	0.105591778634	-0.0484659620082	-0.0997943294688	-0.0225551942113	0.0314894295811	0.0407256331337	-0.0947283073304	0.00929131353325	0.0219457137089	-0.0865640016825	-0.0535896568292	-0.041160826726	-0.0514197430132	0.0486554981628	0.108792204597	0.122292185723	0.0463109804322	0.0143470212249	0.017671840075	0.0709663812133	0.018061697955	-0.125597519572	-0.0
HAPLMIC2	-0.407363849383	-0.0143132952322	-0.171647501691	-0.00239228915305	-0.0710720073624	0.0218901037027	0.0263374868964	-0.083260012895	0.00503214882149	0.137527040923	0.0745579887881	-0.0165904277337	-0.0322861914886	-0.194009208081	0.144434205923	-0.0154597222595	0.0927208637934	-0.0692474370285	0.0110578492613	0.0401208558069	-0.0595170062685	0.0851086531736	-0.0666109402092	-0.00160523870529	-0.0150457232924	-0.0129432954071	-0.0118136082416	-0.00837396803597	0.00399298352262	-0.0
HAPLMIC3	0.0472841130294	0.16745525113	0.109395205237	-0.00626917707061	-0.220642350578	0.0546773841088	0.0744770093666	-0.0354570176467	0.107774730763	0.0458213531976	-0.0641769225594	0.0825448897655	-0.0496537286996	0.0128475304018	-0.0223519022334	-0.0126265061335	-0.0213030359385	-0.0401500426637	-0.00655132825624	-0.0325637321092	-0.0479782310117	0.0701789315467	0.134928725583	-0.166808677689	0.0546710376407	-0.0379330502018	-0.000165467488492	-0.0362686745044	0.0613254408717	-0.0
